policyID,agecat,valuecat,period,numclaims,claim
388,1,9,2,0,0
388,1,9,3,0,0
389,10,9,1,0,0
389,10,9,2,2,1
389,10,9,3,2,1
390,4,9,1,0,0
390,4,9,2,0,0
390,4,9,3,0,0
391,2,9,1,0,0
391,2,9,2,0,0
391,2,9,3,0,0
392,4,9,1,0,0
392,4,9,2,0,0
392,4,9,3,0,0
393,10,9,1,1,1
393,10,9,2,1,1
393,10,9,3,0,0
394,1,9,1,1,1
394,1,9,2,0,0
394,1,9,3,0,0
395,10,9,1,0,0
395,10,9,2,0,0
395,10,9,3,0,0
396,4,9,1,0,0
396,4,9,2,0,0
396,4,9,3,0,0
397,6,9,1,0,0
397,6,9,2,1,1
397,6,9,3,0,0
398,2,9,1,0,0
398,2,9,2,0,0
398,2,9,3,0,0
399,1,9,1,0,0
399,1,9,2,1,1
399,1,9,3,0,0
400,10,9,1,1,1
400,10,9,2,0,0
400,10,9,3,0,0
401,10,9,1,0,0
401,10,9,2,0,0
401,10,9,3,0,0
402,5,2,1,0,0
402,5,2,2,1,1
402,5,2,3,0,0
403,10,9,1,1,1
403,10,9,2,0,0
403,10,9,3,0,0
404,10,9,1,0,0
404,10,9,2,0,0
404,10,9,3,0,0
405,10,3,1,0,0
405,10,3,2,0,0
405,10,3,3,0,0
406,5,9,1,0,0
406,5,9,2,0,0
406,5,9,3,0,0
407,4,9,1,0,0
407,4,9,2,0,0
407,4,9,3,0,0
408,10,2,1,1,1
408,10,2,2,1,1
408,10,2,3,1,1
409,5,9,1,0,0
409,5,9,2,0,0
409,5,9,3,0,0
410,2,2,1,0,0
410,2,2,2,0,0
410,2,2,3,0,0
411,10,9,1,0,0
411,10,9,2,0,0
411,10,9,3,0,0
412,2,9,1,0,0
412,2,9,2,0,0
412,2,9,3,0,0
413,2,9,1,27,1
413,2,9,2,32,1
413,2,9,3,43,1
414,1,2,1,1,1
414,1,2,2,0,0
414,1,2,3,0,0
415,5,9,1,0,0
415,5,9,2,0,0
415,5,9,3,0,0
416,6,9,1,0,0
416,6,9,2,0,0
416,6,9,3,0,0
417,1,9,1,1,1
417,1,9,2,0,0
417,1,9,3,0,0
418,10,2,1,0,0
418,10,2,2,0,0
418,10,2,3,0,0
419,2,9,1,0,0
419,2,9,2,0,0
419,2,9,3,0,0
420,4,9,1,0,0
420,4,9,2,0,0
420,4,9,3,1,1
421,4,9,1,0,0
421,4,9,2,0,0
421,4,9,3,0,0
422,5,2,1,0,0
422,5,2,2,0,0
422,5,2,3,0,0
423,4,9,1,0,0
423,4,9,2,2,1
423,4,9,3,1,1
424,10,9,1,0,0
424,10,9,2,0,0
424,10,9,3,0,0
425,1,2,1,0,0
425,1,2,2,0,0
425,1,2,3,0,0
426,10,9,1,0,0
426,10,9,2,1,1
426,10,9,3,1,1
427,10,9,1,1,1
427,10,9,2,0,0
427,10,9,3,0,0
428,10,9,1,0,0
428,10,9,2,0,0
428,10,9,3,0,0
429,2,9,1,0,0
429,2,9,2,0,0
429,2,9,3,0,0
430,10,9,1,0,0
430,10,9,2,0,0
430,10,9,3,0,0
431,4,9,1,0,0
431,4,9,2,0,0
431,4,9,3,0,0
432,10,9,1,0,0
432,10,9,2,0,0
432,10,9,3,0,0
433,2,9,1,1,1
433,2,9,2,0,0
433,2,9,3,1,1
434,1,9,1,0,0
434,1,9,2,0,0
434,1,9,3,0,0
435,2,9,1,0,0
435,2,9,2,0,0
435,2,9,3,0,0
436,6,9,1,0,0
436,6,9,2,0,0
436,6,9,3,0,0
437,4,9,1,0,0
437,4,9,2,0,0
437,4,9,3,0,0
438,4,9,1,0,0
438,4,9,2,0,0
438,4,9,3,0,0
439,10,2,1,0,0
439,10,2,2,0,0
439,10,2,3,0,0
440,6,9,1,0,0
440,6,9,2,0,0
440,6,9,3,0,0
441,4,9,1,0,0
441,4,9,2,0,0
441,4,9,3,0,0
442,10,9,1,1,1
442,10,9,2,1,1
442,10,9,3,0,0
443,2,9,1,0,0
443,2,9,2,2,1
443,2,9,3,1,1
444,5,9,1,0,0
444,5,9,2,1,1
444,5,9,3,2,1
445,4,9,1,0,0
445,4,9,2,0,0
445,4,9,3,0,0
446,1,9,1,3,1
446,1,9,2,0,0
446,1,9,3,0,0
447,1,9,1,0,0
447,1,9,2,0,0
447,1,9,3,0,0
448,1,2,1,0,0
448,1,2,2,0,0
448,1,2,3,0,0
449,1,9,1,0,0
449,1,9,2,0,0
449,1,9,3,0,0
450,6,9,1,0,0
450,6,9,2,0,0
450,6,9,3,0,0
451,5,9,1,0,0
451,5,9,2,1,1
451,5,9,3,0,0
452,6,9,1,1,1
452,6,9,2,0,0
452,6,9,3,2,1
453,5,9,1,0,0
453,5,9,2,0,0
453,5,9,3,0,0
454,5,9,1,0,0
454,5,9,2,0,0
454,5,9,3,0,0
455,5,9,1,1,1
455,5,9,2,0,0
455,5,9,3,0,0
456,6,9,1,0,0
456,6,9,2,0,0
456,6,9,3,0,0
457,6,9,1,1,1
457,6,9,2,0,0
457,6,9,3,1,1
458,2,9,1,0,0
458,2,9,2,0,0
458,2,9,3,0,0
459,5,2,1,0,0
459,5,2,2,0,0
459,5,2,3,0,0
460,6,9,1,0,0
460,6,9,2,0,0
460,6,9,3,0,0
461,6,9,1,0,0
461,6,9,2,0,0
461,6,9,3,0,0
462,4,3,1,0,0
462,4,3,2,0,0
462,4,3,3,0,0
463,6,9,1,0,0
463,6,9,2,0,0
463,6,9,3,0,0
464,2,9,1,0,0
464,2,9,2,0,0
464,2,9,3,0,0
465,6,9,1,0,0
465,6,9,2,0,0
465,6,9,3,0,0
466,5,3,1,0,0
466,5,3,2,0,0
466,5,3,3,0,0
467,5,9,1,0,0
467,5,9,2,0,0
467,5,9,3,0,0
468,6,9,1,0,0
468,6,9,2,0,0
468,6,9,3,0,0
469,5,9,1,0,0
469,5,9,2,0,0
469,5,9,3,0,0
470,4,9,1,0,0
470,4,9,2,0,0
470,4,9,3,0,0
471,1,9,1,0,0
471,1,9,2,0,0
471,1,9,3,0,0
472,4,3,1,0,0
472,4,3,2,0,0
472,4,3,3,0,0
473,4,2,1,0,0
473,4,2,2,0,0
473,4,2,3,3,1
474,5,9,1,0,0
474,5,9,2,0,0
474,5,9,3,0,0
475,10,2,1,0,0
475,10,2,2,2,1
475,10,2,3,0,0
476,4,2,1,0,0
476,4,2,2,0,0
476,4,2,3,0,0
477,4,9,1,1,1
477,4,9,2,0,0
477,4,9,3,0,0
478,6,9,1,0,0
478,6,9,2,0,0
478,6,9,3,0,0
479,6,9,1,0,0
479,6,9,2,0,0
479,6,9,3,0,0
480,4,9,1,1,1
480,4,9,2,0,0
480,4,9,3,0,0
481,4,2,1,0,0
481,4,2,2,0,0
481,4,2,3,0,0
482,6,9,1,0,0
482,6,9,2,0,0
482,6,9,3,1,1
483,4,9,1,2,1
483,4,9,2,0,0
483,4,9,3,0,0
484,4,9,1,0,0
484,4,9,2,0,0
484,4,9,3,1,1
485,1,2,1,0,0
485,1,2,2,0,0
485,1,2,3,0,0
486,2,9,1,0,0
486,2,9,2,0,0
486,2,9,3,0,0
487,5,9,1,0,0
487,5,9,2,0,0
487,5,9,3,0,0
488,2,2,1,0,0
488,2,2,2,0,0
488,2,2,3,0,0
489,2,9,1,0,0
489,2,9,2,0,0
489,2,9,3,0,0
490,10,9,1,0,0
490,10,9,2,1,1
490,10,9,3,1,1
491,5,9,1,0,0
491,5,9,2,1,1
491,5,9,3,0,0
492,4,9,1,0,0
492,4,9,2,1,1
492,4,9,3,1,1
493,6,9,1,0,0
493,6,9,2,0,0
493,6,9,3,0,0
494,6,9,1,0,0
494,6,9,2,0,0
494,6,9,3,0,0
495,6,9,1,0,0
495,6,9,2,0,0
495,6,9,3,0,0
496,4,9,1,0,0
496,4,9,2,0,0
496,4,9,3,0,0
497,6,9,1,0,0
497,6,9,2,0,0
497,6,9,3,0,0
498,1,9,1,1,1
498,1,9,2,2,1
498,1,9,3,2,1
499,5,2,1,2,1
499,5,2,2,3,1
499,5,2,3,3,1
500,4,9,1,0,0
500,4,9,2,0,0
500,4,9,3,0,0
501,5,9,1,2,1
501,5,9,2,0,0
501,5,9,3,0,0
502,5,9,1,0,0
502,5,9,2,0,0
502,5,9,3,0,0
503,5,9,1,0,0
503,5,9,2,0,0
503,5,9,3,0,0
504,1,9,1,0,0
504,1,9,2,0,0
504,1,9,3,0,0
505,4,9,1,0,0
505,4,9,2,0,0
505,4,9,3,0,0
506,10,2,1,3,1
506,10,2,2,3,1
506,10,2,3,3,1
507,10,9,1,0,0
507,10,9,2,0,0
507,10,9,3,0,0
508,4,9,1,0,0
508,4,9,2,0,0
508,4,9,3,0,0
509,4,9,1,1,1
509,4,9,2,1,1
509,4,9,3,2,1
510,2,9,1,0,0
510,2,9,2,0,0
510,2,9,3,0,0
511,10,9,1,2,1
511,10,9,2,1,1
511,10,9,3,3,1
512,5,9,1,0,0
512,5,9,2,0,0
512,5,9,3,0,0
513,6,9,1,0,0
513,6,9,2,0,0
513,6,9,3,0,0
514,5,2,1,0,0
514,5,2,2,0,0
514,5,2,3,0,0
515,10,9,1,1,1
515,10,9,2,0,0
515,10,9,3,0,0
516,4,2,1,0,0
516,4,2,2,0,0
516,4,2,3,0,0
517,10,9,1,0,0
517,10,9,2,0,0
517,10,9,3,1,1
518,10,9,1,0,0
518,10,9,2,0,0
518,10,9,3,0,0
519,10,9,1,0,0
519,10,9,2,0,0
519,10,9,3,0,0
520,4,9,1,0,0
520,4,9,2,0,0
520,4,9,3,0,0
521,6,9,1,0,0
521,6,9,2,0,0
521,6,9,3,0,0
522,4,9,1,0,0
522,4,9,2,0,0
522,4,9,3,0,0
523,5,9,1,0,0
523,5,9,2,0,0
523,5,9,3,0,0
524,4,9,1,0,0
524,4,9,2,0,0
524,4,9,3,0,0
525,5,9,1,3,1
525,5,9,2,0,0
525,5,9,3,2,1
526,5,9,1,0,0
526,5,9,2,0,0
526,5,9,3,0,0
527,1,9,1,0,0
527,1,9,2,0,0
527,1,9,3,0,0
528,10,9,1,0,0
528,10,9,2,0,0
528,10,9,3,0,0
529,4,9,1,0,0
529,4,9,2,0,0
529,4,9,3,0,0
530,4,9,1,0,0
530,4,9,2,0,0
530,4,9,3,0,0
531,4,9,1,0,0
531,4,9,2,0,0
531,4,9,3,0,0
532,6,9,1,0,0
532,6,9,2,0,0
532,6,9,3,0,0
533,5,9,1,0,0
533,5,9,2,0,0
533,5,9,3,0,0
534,5,9,1,0,0
534,5,9,2,0,0
534,5,9,3,0,0
535,10,9,1,0,0
535,10,9,2,0,0
535,10,9,3,0,0
536,5,9,1,0,0
536,5,9,2,0,0
536,5,9,3,0,0
537,2,9,1,0,0
537,2,9,2,0,0
537,2,9,3,0,0
538,5,9,1,0,0
538,5,9,2,0,0
538,5,9,3,0,0
539,5,2,1,13,1
539,5,2,2,11,1
539,5,2,3,23,1
540,4,9,1,0,0
540,4,9,2,0,0
540,4,9,3,0,0
541,10,9,1,0,0
541,10,9,2,0,0
541,10,9,3,0,0
542,10,9,1,0,0
542,10,9,2,0,0
542,10,9,3,0,0
543,4,2,1,0,0
543,4,2,2,0,0
543,4,2,3,0,0
544,4,9,1,0,0
544,4,9,2,0,0
544,4,9,3,1,1
545,1,9,1,0,0
545,1,9,2,0,0
545,1,9,3,0,0
546,6,9,1,0,0
546,6,9,2,0,0
546,6,9,3,1,1
547,2,9,1,0,0
547,2,9,2,0,0
547,2,9,3,0,0
548,10,9,1,2,1
548,10,9,2,0,0
548,10,9,3,0,0
549,6,9,1,6,1
549,6,9,2,4,1
549,6,9,3,4,1
550,10,2,1,1,1
550,10,2,2,0,0
550,10,2,3,1,1
551,5,9,1,1,1
551,5,9,2,1,1
551,5,9,3,0,0
552,1,9,1,0,0
552,1,9,2,0,0
552,1,9,3,0,0
553,10,9,1,0,0
553,10,9,2,0,0
553,10,9,3,0,0
554,4,2,1,0,0
554,4,2,2,0,0
554,4,2,3,0,0
555,10,9,1,0,0
555,10,9,2,0,0
555,10,9,3,0,0
556,6,9,1,0,0
556,6,9,2,0,0
556,6,9,3,1,1
557,2,9,1,0,0
557,2,9,2,0,0
557,2,9,3,0,0
558,10,9,1,0,0
558,10,9,2,0,0
558,10,9,3,0,0
559,4,2,1,0,0
559,4,2,2,0,0
559,4,2,3,0,0
560,4,9,1,0,0
560,4,9,2,0,0
560,4,9,3,0,0
561,1,9,1,0,0
561,1,9,2,0,0
561,1,9,3,1,1
562,10,9,1,0,0
562,10,9,2,0,0
562,10,9,3,1,1
563,5,9,1,0,0
563,5,9,2,0,0
563,5,9,3,0,0
564,4,9,1,0,0
564,4,9,2,1,1
564,4,9,3,0,0
565,5,2,1,0,0
565,5,2,2,0,0
565,5,2,3,0,0
566,1,2,1,0,0
566,1,2,2,0,0
566,1,2,3,1,1
567,5,9,1,1,1
567,5,9,2,1,1
567,5,9,3,2,1
568,10,9,1,0,0
568,10,9,2,3,1
568,10,9,3,1,1
569,6,9,1,0,0
569,6,9,2,0,0
569,6,9,3,0,0
570,4,9,1,0,0
570,4,9,2,0,0
570,4,9,3,0,0
571,10,9,1,0,0
571,10,9,2,0,0
571,10,9,3,1,1
572,1,3,1,0,0
572,1,3,2,1,1
572,1,3,3,1,1
573,4,9,1,0,0
573,4,9,2,0,0
573,4,9,3,0,0
574,5,9,1,0,0
574,5,9,2,0,0
574,5,9,3,0,0
575,4,2,1,0,0
575,4,2,2,0,0
575,4,2,3,0,0
576,10,9,1,0,0
576,10,9,2,1,1
576,10,9,3,0,0
577,2,2,1,0,0
577,2,2,2,0,0
577,2,2,3,0,0
578,10,9,1,0,0
578,10,9,2,0,0
578,10,9,3,0,0
579,4,9,1,0,0
579,4,9,2,0,0
579,4,9,3,0,0
580,5,9,1,0,0
580,5,9,2,0,0
580,5,9,3,0,0
581,10,9,1,0,0
581,10,9,2,0,0
581,10,9,3,0,0
582,4,9,1,0,0
582,4,9,2,0,0
582,4,9,3,0,0
583,5,9,1,0,0
583,5,9,2,0,0
583,5,9,3,0,0
584,2,9,1,0,0
584,2,9,2,0,0
584,2,9,3,0,0
585,10,3,1,0,0
585,10,3,2,0,0
585,10,3,3,0,0
586,6,9,1,2,1
586,6,9,2,0,0
586,6,9,3,0,0
587,6,9,1,0,0
587,6,9,2,0,0
587,6,9,3,1,1
588,5,9,1,0,0
588,5,9,2,0,0
588,5,9,3,0,0
589,4,9,1,0,0
589,4,9,2,0,0
589,4,9,3,0,0
590,4,9,1,0,0
590,4,9,2,0,0
590,4,9,3,0,0
591,6,9,1,0,0
591,6,9,2,1,1
591,6,9,3,0,0
592,6,9,1,0,0
592,6,9,2,0,0
592,6,9,3,0,0
593,2,2,1,0,0
593,2,2,2,0,0
593,2,2,3,0,0
594,6,2,1,0,0
594,6,2,2,0,0
594,6,2,3,0,0
595,5,9,1,0,0
595,5,9,2,0,0
595,5,9,3,0,0
596,4,2,1,0,0
596,4,2,2,0,0
596,4,2,3,0,0
597,10,9,1,0,0
597,10,9,2,0,0
597,10,9,3,0,0
598,2,9,1,0,0
598,2,9,2,0,0
598,2,9,3,0,0
599,2,9,1,0,0
599,2,9,2,0,0
599,2,9,3,0,0
600,10,9,1,0,0
600,10,9,2,0,0
600,10,9,3,0,0
601,10,9,1,0,0
601,10,9,2,0,0
601,10,9,3,0,0
602,5,2,1,0,0
602,5,2,2,0,0
602,5,2,3,0,0
603,10,2,1,1,1
603,10,2,2,3,1
603,10,2,3,2,1
604,2,9,1,0,0
604,2,9,2,0,0
604,2,9,3,2,1
605,5,9,1,0,0
605,5,9,2,0,0
605,5,9,3,0,0
606,6,9,1,0,0
606,6,9,2,1,1
606,6,9,3,0,0
607,2,9,1,0,0
607,2,9,2,1,1
607,2,9,3,0,0
608,6,9,1,0,0
608,6,9,2,0,0
608,6,9,3,0,0
609,4,9,1,0,0
609,4,9,2,1,1
609,4,9,3,1,1
610,6,9,1,1,1
610,6,9,2,0,0
610,6,9,3,0,0
611,6,2,1,3,1
611,6,2,2,4,1
611,6,2,3,3,1
612,6,2,1,0,0
612,6,2,2,0,0
612,6,2,3,0,0
613,10,3,1,0,0
613,10,3,2,0,0
613,10,3,3,0,0
614,5,9,1,0,0
614,5,9,2,0,0
614,5,9,3,0,0
615,10,9,1,1,1
615,10,9,2,0,0
615,10,9,3,0,0
616,10,9,1,1,1
616,10,9,2,0,0
616,10,9,3,0,0
617,4,9,1,0,0
617,4,9,2,0,0
617,4,9,3,0,0
618,1,9,1,0,0
618,1,9,2,0,0
618,1,9,3,0,0
619,4,9,1,0,0
619,4,9,2,0,0
619,4,9,3,0,0
620,10,9,1,1,1
620,10,9,2,0,0
620,10,9,3,0,0
621,4,9,1,0,0
621,4,9,2,0,0
621,4,9,3,0,0
622,1,9,1,0,0
622,1,9,2,1,1
622,1,9,3,0,0
623,4,9,1,0,0
623,4,9,2,1,1
623,4,9,3,1,1
624,4,9,1,0,0
624,4,9,2,0,0
624,4,9,3,0,0
625,6,9,1,0,0
625,6,9,2,0,0
625,6,9,3,0,0
626,6,9,1,0,0
626,6,9,2,0,0
626,6,9,3,0,0
627,5,9,1,0,0
627,5,9,2,0,0
627,5,9,3,0,0
628,6,9,1,2,1
628,6,9,2,4,1
628,6,9,3,4,1
629,6,9,1,0,0
629,6,9,2,0,0
629,6,9,3,1,1
630,5,9,1,0,0
630,5,9,2,0,0
630,5,9,3,0,0
631,10,9,1,0,0
631,10,9,2,0,0
631,10,9,3,0,0
632,2,9,1,0,0
632,2,9,2,0,0
632,2,9,3,0,0
633,4,9,1,0,0
633,4,9,2,0,0
633,4,9,3,0,0
634,5,9,1,0,0
634,5,9,2,0,0
634,5,9,3,0,0
635,4,9,1,0,0
635,4,9,2,0,0
635,4,9,3,0,0
636,4,9,1,0,0
636,4,9,2,0,0
636,4,9,3,0,0
637,5,9,1,0,0
637,5,9,2,0,0
637,5,9,3,0,0
638,4,9,1,0,0
638,4,9,2,0,0
638,4,9,3,0,0
639,6,9,1,0,0
639,6,9,2,0,0
639,6,9,3,0,0
640,5,9,1,0,0
640,5,9,2,0,0
640,5,9,3,0,0
641,5,9,1,0,0
641,5,9,2,0,0
641,5,9,3,0,0
642,5,9,1,0,0
642,5,9,2,0,0
642,5,9,3,0,0
643,4,9,1,0,0
643,4,9,2,0,0
643,4,9,3,0,0
644,4,9,1,0,0
644,4,9,2,1,1
644,4,9,3,0,0
645,4,9,1,2,1
645,4,9,2,0,0
645,4,9,3,1,1
646,4,9,1,0,0
646,4,9,2,0,0
646,4,9,3,0,0
647,10,9,1,0,0
647,10,9,2,0,0
647,10,9,3,0,0
648,4,9,1,0,0
648,4,9,2,0,0
648,4,9,3,0,0
649,10,9,1,0,0
649,10,9,2,1,1
649,10,9,3,0,0
650,4,2,1,1,1
650,4,2,2,1,1
650,4,2,3,0,0
651,4,9,1,0,0
651,4,9,2,0,0
651,4,9,3,0,0
652,5,9,1,0,0
652,5,9,2,0,0
652,5,9,3,0,0
653,2,9,1,0,0
653,2,9,2,0,0
653,2,9,3,0,0
654,10,9,1,0,0
654,10,9,2,0,0
654,10,9,3,0,0
655,10,2,1,0,0
655,10,2,2,0,0
655,10,2,3,0,0
656,2,9,1,0,0
656,2,9,2,0,0
656,2,9,3,0,0
657,5,9,1,1,1
657,5,9,2,0,0
657,5,9,3,0,0
658,10,9,1,0,0
658,10,9,2,0,0
658,10,9,3,0,0
659,4,9,1,0,0
659,4,9,2,0,0
659,4,9,3,0,0
660,2,9,1,0,0
660,2,9,2,0,0
660,2,9,3,0,0
661,10,2,1,0,0
661,10,2,2,0,0
661,10,2,3,0,0
662,1,9,1,0,0
662,1,9,2,0,0
662,1,9,3,0,0
663,4,9,1,2,1
663,4,9,2,1,1
663,4,9,3,2,1
664,4,9,1,0,0
664,4,9,2,0,0
664,4,9,3,0,0
665,10,9,1,0,0
665,10,9,2,1,1
665,10,9,3,0,0
666,6,9,1,0,0
666,6,9,2,0,0
666,6,9,3,0,0
667,5,9,1,0,0
667,5,9,2,0,0
667,5,9,3,0,0
668,4,9,1,0,0
668,4,9,2,0,0
668,4,9,3,0,0
669,10,9,1,0,0
669,10,9,2,1,1
669,10,9,3,2,1
670,4,2,1,1,1
670,4,2,2,1,1
670,4,2,3,1,1
671,4,2,1,0,0
671,4,2,2,0,0
671,4,2,3,0,0
672,5,9,1,0,0
672,5,9,2,0,0
672,5,9,3,0,0
673,4,9,1,3,1
673,4,9,2,1,1
673,4,9,3,2,1
674,5,9,1,0,0
674,5,9,2,0,0
674,5,9,3,0,0
675,5,9,1,0,0
675,5,9,2,0,0
675,5,9,3,0,0
676,6,9,1,0,0
676,6,9,2,0,0
676,6,9,3,0,0
677,5,9,1,0,0
677,5,9,2,0,0
677,5,9,3,0,0
678,4,9,1,0,0
678,4,9,2,0,0
678,4,9,3,0,0
679,5,2,1,1,1
679,5,2,2,0,0
679,5,2,3,0,0
680,5,9,1,0,0
680,5,9,2,0,0
680,5,9,3,0,0
681,4,9,1,0,0
681,4,9,2,0,0
681,4,9,3,0,0
682,2,9,1,0,0
682,2,9,2,0,0
682,2,9,3,0,0
683,10,2,1,0,0
683,10,2,2,0,0
683,10,2,3,0,0
684,2,9,1,0,0
684,2,9,2,0,0
684,2,9,3,0,0
685,10,9,1,0,0
685,10,9,2,0,0
685,10,9,3,0,0
686,2,9,1,0,0
686,2,9,2,0,0
686,2,9,3,0,0
687,4,9,1,0,0
687,4,9,2,0,0
687,4,9,3,0,0
688,5,9,1,0,0
688,5,9,2,0,0
688,5,9,3,1,1
689,6,9,1,0,0
689,6,9,2,0,0
689,6,9,3,0,0
690,4,9,1,0,0
690,4,9,2,0,0
690,4,9,3,0,0
691,4,9,1,0,0
691,4,9,2,0,0
691,4,9,3,0,0
692,4,9,1,0,0
692,4,9,2,0,0
692,4,9,3,0,0
693,1,2,1,1,1
693,1,2,2,0,0
693,1,2,3,0,0
694,5,2,1,0,0
694,5,2,2,0,0
694,5,2,3,1,1
695,10,9,1,0,0
695,10,9,2,0,0
695,10,9,3,0,0
696,10,9,1,0,0
696,10,9,2,1,1
696,10,9,3,1,1
697,5,9,1,0,0
697,5,9,2,0,0
697,5,9,3,0,0
698,1,9,1,0,0
698,1,9,2,0,0
698,1,9,3,0,0
699,10,9,1,0,0
699,10,9,2,0,0
699,10,9,3,0,0
700,5,9,1,0,0
700,5,9,2,0,0
700,5,9,3,0,0
701,4,9,1,0,0
701,4,9,2,0,0
701,4,9,3,0,0
702,6,9,1,0,0
702,6,9,2,0,0
702,6,9,3,1,1
703,2,9,1,0,0
703,2,9,2,0,0
703,2,9,3,0,0
704,4,2,1,0,0
704,4,2,2,0,0
704,4,2,3,2,1
705,1,2,1,1,1
705,1,2,2,1,1
705,1,2,3,0,0
706,10,9,1,1,1
706,10,9,2,0,0
706,10,9,3,1,1
707,5,9,1,0,0
707,5,9,2,1,1
707,5,9,3,0,0
708,4,9,1,0,0
708,4,9,2,0,0
708,4,9,3,0,0
709,6,9,1,0,0
709,6,9,2,0,0
709,6,9,3,0,0
710,4,9,1,0,0
710,4,9,2,2,1
710,4,9,3,1,1
711,4,9,1,0,0
711,4,9,2,0,0
711,4,9,3,0,0
712,5,2,1,0,0
712,5,2,2,0,0
712,5,2,3,0,0
713,5,9,1,0,0
713,5,9,2,0,0
713,5,9,3,0,0
714,5,9,1,0,0
714,5,9,2,0,0
714,5,9,3,1,1
715,5,2,1,0,0
715,5,2,2,0,0
715,5,2,3,0,0
716,1,9,1,0,0
716,1,9,2,0,0
716,1,9,3,0,0
717,10,9,1,0,0
717,10,9,2,0,0
717,10,9,3,0,0
718,4,9,1,0,0
718,4,9,2,0,0
718,4,9,3,0,0
719,2,9,1,2,1
719,2,9,2,0,0
719,2,9,3,0,0
720,10,9,1,0,0
720,10,9,2,0,0
720,10,9,3,0,0
721,5,2,1,0,0
721,5,2,2,1,1
721,5,2,3,0,0
722,4,2,1,0,0
722,4,2,2,0,0
722,4,2,3,0,0
723,4,2,1,0,0
723,4,2,2,0,0
723,4,2,3,0,0
724,2,9,1,0,0
724,2,9,2,0,0
724,2,9,3,0,0
725,6,9,1,0,0
725,6,9,2,0,0
725,6,9,3,0,0
726,2,9,1,2,1
726,2,9,2,2,1
726,2,9,3,1,1
727,2,9,1,0,0
727,2,9,2,0,0
727,2,9,3,0,0
728,2,9,1,0,0
728,2,9,2,0,0
728,2,9,3,0,0
729,4,9,1,0,0
729,4,9,2,0,0
729,4,9,3,0,0
730,4,9,1,0,0
730,4,9,2,0,0
730,4,9,3,1,1
731,5,9,1,0,0
731,5,9,2,0,0
731,5,9,3,0,0
732,4,9,1,0,0
732,4,9,2,1,1
732,4,9,3,0,0
733,5,9,1,0,0
733,5,9,2,0,0
733,5,9,3,0,0
734,2,9,1,0,0
734,2,9,2,0,0
734,2,9,3,1,1
735,5,9,1,0,0
735,5,9,2,0,0
735,5,9,3,0,0
736,4,9,1,0,0
736,4,9,2,1,1
736,4,9,3,0,0
737,4,9,1,0,0
737,4,9,2,1,1
737,4,9,3,0,0
738,10,9,1,0,0
738,10,9,2,0,0
738,10,9,3,0,0
739,2,9,1,0,0
739,2,9,2,0,0
739,2,9,3,0,0
740,4,9,1,0,0
740,4,9,2,0,0
740,4,9,3,0,0
741,2,2,1,1,1
741,2,2,2,0,0
741,2,2,3,0,0
742,5,9,1,0,0
742,5,9,2,0,0
742,5,9,3,2,1
743,2,9,1,0,0
743,2,9,2,0,0
743,2,9,3,0,0
744,2,2,1,0,0
744,2,2,2,0,0
744,2,2,3,1,1
745,4,2,1,0,0
745,4,2,2,0,0
745,4,2,3,0,0
746,4,9,1,0,0
746,4,9,2,0,0
746,4,9,3,2,1
747,10,9,1,0,0
747,10,9,2,0,0
747,10,9,3,1,1
748,10,3,1,0,0
748,10,3,2,0,0
748,10,3,3,0,0
749,4,2,1,0,0
749,4,2,2,0,0
749,4,2,3,1,1
750,6,9,1,0,0
750,6,9,2,0,0
750,6,9,3,0,0
751,10,9,1,0,0
751,10,9,2,0,0
751,10,9,3,0,0
752,6,9,1,1,1
752,6,9,2,2,1
752,6,9,3,2,1
753,2,9,1,0,0
753,2,9,2,0,0
753,2,9,3,0,0
754,2,2,1,0,0
754,2,2,2,1,1
754,2,2,3,0,0
755,5,9,1,0,0
755,5,9,2,0,0
755,5,9,3,0,0
756,1,2,1,0,0
756,1,2,2,0,0
756,1,2,3,0,0
757,10,9,1,0,0
757,10,9,2,0,0
757,10,9,3,0,0
758,5,9,1,0,0
758,5,9,2,0,0
758,5,9,3,0,0
759,4,9,1,0,0
759,4,9,2,0,0
759,4,9,3,0,0
760,5,9,1,0,0
760,5,9,2,0,0
760,5,9,3,0,0
761,1,2,1,0,0
761,1,2,2,0,0
761,1,2,3,0,0
762,5,9,1,0,0
762,5,9,2,1,1
762,5,9,3,0,0
763,2,9,1,0,0
763,2,9,2,0,0
763,2,9,3,0,0
764,4,9,1,0,0
764,4,9,2,0,0
764,4,9,3,0,0
765,2,2,1,0,0
765,2,2,2,0,0
765,2,2,3,0,0
766,1,2,1,0,0
766,1,2,2,0,0
766,1,2,3,0,0
767,5,9,1,0,0
767,5,9,2,0,0
767,5,9,3,0,0
768,2,9,1,1,1
768,2,9,2,1,1
768,2,9,3,1,1
769,2,9,1,0,0
769,2,9,2,0,0
769,2,9,3,0,0
770,2,9,1,1,1
770,2,9,2,0,0
770,2,9,3,1,1
771,10,2,1,0,0
771,10,2,2,0,0
771,10,2,3,0,0
772,5,9,1,0,0
772,5,9,2,0,0
772,5,9,3,0,0
773,2,9,1,0,0
773,2,9,2,0,0
773,2,9,3,0,0
774,5,9,1,0,0
774,5,9,2,0,0
774,5,9,3,0,0
775,5,2,1,0,0
775,5,2,2,0,0
775,5,2,3,0,0
776,6,9,1,0,0
